"sample","fastq_1","fastq_2","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX5235494","data/fastq/SRX5235494_SRR8428117_1.fastq.gz","data/fastq/SRX5235494_SRR8428117_2.fastq.gz","SRR8428117","SRX5235494","SAMN10722661","SRS4238760","PRJNA510445","SRP173922","SRA832684","B014-M03","B014-M03","B014-M03","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B014-M03","Illumina HiSeq 2500","ILLUMINA","2526706997","13749416","408170","human gut metagenome","B014-M03","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","fd0fb364623517a67c0c398d24aea798;0efa31907dd8ee289e45f8d36fcdf6ca","1091203643;1099096970","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8428117/SRR8428117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8428117/SRR8428117_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8428117/SRR8428117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8428117/SRR8428117_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/007/SRR8428117/SRR8428117_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/007/SRR8428117/SRR8428117_2.fastq.gz"
"SRX5235495","data/fastq/SRX5235495_SRR8428118_1.fastq.gz","data/fastq/SRX5235495_SRR8428118_2.fastq.gz","SRR8428118","SRX5235495","SAMN10722662","SRS4238761","PRJNA510445","SRP173922","SRA832684","B211-M05","B211-M05","B211-M05","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B211-M05","Illumina HiSeq 2500","ILLUMINA","3205318094","17537995","408170","human gut metagenome","B211-M05","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2014","3e96d3260d4b469996fb18f774cfa009;31df2b13ac6a6f6ad0a00f7d498c6519","1395221321;1409901659","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8428118/SRR8428118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8428118/SRR8428118_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8428118/SRR8428118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8428118/SRR8428118_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/008/SRR8428118/SRR8428118_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/008/SRR8428118/SRR8428118_2.fastq.gz"
"SRX5235496","data/fastq/SRX5235496_SRR8428119_1.fastq.gz","data/fastq/SRX5235496_SRR8428119_2.fastq.gz","SRR8428119","SRX5235496","SAMN10722663","SRS4238762","PRJNA510445","SRP173922","SRA832684","B957-M04","B957-M04","B957-M04","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B957-M04","Illumina HiSeq 2500","ILLUMINA","2900819775","15827663","408170","human gut metagenome","B957-M04","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","96beee36a4ddcdfd180e1d6aea357644;fc1dd4e5f0b9f0f17f09f712a3db83c7","1261605397;1284830144","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8428119/SRR8428119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8428119/SRR8428119_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8428119/SRR8428119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8428119/SRR8428119_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/009/SRR8428119/SRR8428119_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/009/SRR8428119/SRR8428119_2.fastq.gz"
"SRX5235497","data/fastq/SRX5235497_SRR8428120_1.fastq.gz","data/fastq/SRX5235497_SRR8428120_2.fastq.gz","SRR8428120","SRX5235497","SAMN10722664","SRS4238763","PRJNA510445","SRP173922","SRA832684","B272-M05","B272-M05","B272-M05","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B272-M05","Illumina HiSeq 2500","ILLUMINA","3177128685","17269759","408170","human gut metagenome","B272-M05","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","cd59205413004c97eb42e10c0d901772;65ab5d96509da4b69aaba13558397a29","1365716016;1375931881","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8428120/SRR8428120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8428120/SRR8428120_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8428120/SRR8428120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8428120/SRR8428120_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/000/SRR8428120/SRR8428120_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/000/SRR8428120/SRR8428120_2.fastq.gz"
"SRX5235498","data/fastq/SRX5235498_SRR8428121_1.fastq.gz","data/fastq/SRX5235498_SRR8428121_2.fastq.gz","SRR8428121","SRX5235498","SAMN10722665","SRS4238764","PRJNA510445","SRP173922","SRA832684","B180-M10","B180-M10","B180-M10","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B180-M10","Illumina HiSeq 2500","ILLUMINA","3126531523","17065246","408170","human gut metagenome","B180-M10","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2014","082b6661a2bd047fa7636313af42a733;caf5f921ed15d37118c8ecf1a1aa5d1e","1359166671;1376289799","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8428121/SRR8428121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8428121/SRR8428121_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8428121/SRR8428121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8428121/SRR8428121_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/001/SRR8428121/SRR8428121_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/001/SRR8428121/SRR8428121_2.fastq.gz"
"SRX5235499","data/fastq/SRX5235499_SRR8428122_1.fastq.gz","data/fastq/SRX5235499_SRR8428122_2.fastq.gz","SRR8428122","SRX5235499","SAMN10722666","SRS4238765","PRJNA510445","SRP173922","SRA832684","B333-M06","B333-M06","B333-M06","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B333-M06","Illumina HiSeq 2500","ILLUMINA","2971653340","16260181","408170","human gut metagenome","B333-M06","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2014","f7e3d50649041a5586ad1413ae769916;e92777212ccd4c6d87ab512a0a35e86b","1285219929;1328181095","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8428122/SRR8428122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8428122/SRR8428122_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8428122/SRR8428122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8428122/SRR8428122_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/002/SRR8428122/SRR8428122_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/002/SRR8428122/SRR8428122_2.fastq.gz"
"SRX5235500","data/fastq/SRX5235500_SRR8428123_1.fastq.gz","data/fastq/SRX5235500_SRR8428123_2.fastq.gz","SRR8428123","SRX5235500","SAMN10722667","SRS4238766","PRJNA510445","SRP173922","SRA832684","B211-M04","B211-M04","B211-M04","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B211-M04","Illumina HiSeq 2500","ILLUMINA","2753259379","15098587","408170","human gut metagenome","B211-M04","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2014","6c2c353f1a8d844d041ed9c4f0aaf2bc;ca407f50dbdfa76f8b739b865bc126a9","1191110820;1223521351","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8428123/SRR8428123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8428123/SRR8428123_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8428123/SRR8428123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8428123/SRR8428123_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/003/SRR8428123/SRR8428123_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/003/SRR8428123/SRR8428123_2.fastq.gz"
"SRX5235501","data/fastq/SRX5235501_SRR8428124_1.fastq.gz","data/fastq/SRX5235501_SRR8428124_2.fastq.gz","SRR8428124","SRX5235501","SAMN10722668","SRS4238767","PRJNA510445","SRP173922","SRA832684","B441-M08","B441-M08","B441-M08","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B441-M08","Illumina HiSeq 2500","ILLUMINA","2392423406","13002139","408170","human gut metagenome","B441-M08","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2014","988ab2009d914740977a5aff8c63c6d4;3a2feb8403e429f0bb7d3ffeba89390a","1034791258;1040189037","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8428124/SRR8428124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8428124/SRR8428124_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8428124/SRR8428124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8428124/SRR8428124_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/004/SRR8428124/SRR8428124_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/004/SRR8428124/SRR8428124_2.fastq.gz"
"SRX5235502","data/fastq/SRX5235502_SRR8428125_1.fastq.gz","data/fastq/SRX5235502_SRR8428125_2.fastq.gz","SRR8428125","SRX5235502","SAMN10722669","SRS4238768","PRJNA510445","SRP173922","SRA832684","B211-M08","B211-M08","B211-M08","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B211-M08","Illumina HiSeq 2500","ILLUMINA","3346744299","18284434","408170","human gut metagenome","B211-M08","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2014","eea354da5cc5deedc2db8f73d3b81af4;9e08e1e62b0b59236b38671caf351dd0","1453090928;1494362461","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/005/SRR8428125/SRR8428125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/005/SRR8428125/SRR8428125_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/005/SRR8428125/SRR8428125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/005/SRR8428125/SRR8428125_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/005/SRR8428125/SRR8428125_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/005/SRR8428125/SRR8428125_2.fastq.gz"
"SRX5235503","data/fastq/SRX5235503_SRR8428126_1.fastq.gz","data/fastq/SRX5235503_SRR8428126_2.fastq.gz","SRR8428126","SRX5235503","SAMN10722670","SRS4238769","PRJNA510445","SRP173922","SRA832684","B335-M10","B335-M10","B335-M10","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B335-M10","Illumina HiSeq 2500","ILLUMINA","1891221380","10340179","408170","human gut metagenome","B335-M10","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2014","01622d340c07f655430222ed845ca2f7;8a581e1133a290e26136fa43044ad38e","816068892;836221696","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8428126/SRR8428126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8428126/SRR8428126_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8428126/SRR8428126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8428126/SRR8428126_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/006/SRR8428126/SRR8428126_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/006/SRR8428126/SRR8428126_2.fastq.gz"
"SRX5235504","data/fastq/SRX5235504_SRR8428127_1.fastq.gz","data/fastq/SRX5235504_SRR8428127_2.fastq.gz","SRR8428127","SRX5235504","SAMN10722671","SRS4238770","PRJNA510445","SRP173922","SRA832684","B036-M12","B036-M12","B036-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B036-M12","Illumina HiSeq 2500","ILLUMINA","2340159028","12754884","408170","human gut metagenome","B036-M12","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2014","464f32d91675d3881e689ac5218635f2;2fbf5c7cce8d75f0b27b2ba6387fa28b","1000932029;1026490043","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8428127/SRR8428127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8428127/SRR8428127_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8428127/SRR8428127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8428127/SRR8428127_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/007/SRR8428127/SRR8428127_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/007/SRR8428127/SRR8428127_2.fastq.gz"
"SRX5235505","data/fastq/SRX5235505_SRR8428128_1.fastq.gz","data/fastq/SRX5235505_SRR8428128_2.fastq.gz","SRR8428128","SRX5235505","SAMN10722672","SRS4238771","PRJNA510445","SRP173922","SRA832684","B443-M04","B443-M04","B443-M04","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B443-M04","Illumina HiSeq 2500","ILLUMINA","2268826190","12295362","408170","human gut metagenome","B443-M04","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2014","97a457245ef2d0f4549f3656112e57e3;05cc4d937693b6af09e8b23184681189","964957072;977729830","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8428128/SRR8428128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8428128/SRR8428128_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8428128/SRR8428128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8428128/SRR8428128_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/008/SRR8428128/SRR8428128_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/008/SRR8428128/SRR8428128_2.fastq.gz"
"SRX5235506","data/fastq/SRX5235506_SRR8428129_1.fastq.gz","data/fastq/SRX5235506_SRR8428129_2.fastq.gz","SRR8428129","SRX5235506","SAMN10722673","SRS4238773","PRJNA510445","SRP173922","SRA832684","B343-M03","B343-M03","B343-M03","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B343-M03","Illumina HiSeq 2500","ILLUMINA","2346537068","12793663","408170","human gut metagenome","B343-M03","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","bbc38b78d6c0b1f2a312793e5bc1456f;a87018b1065f3774d9767009e254f863","1008139724;1026737138","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8428129/SRR8428129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8428129/SRR8428129_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8428129/SRR8428129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8428129/SRR8428129_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/009/SRR8428129/SRR8428129_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/009/SRR8428129/SRR8428129_2.fastq.gz"
"SRX5235507","data/fastq/SRX5235507_SRR8428130_1.fastq.gz","data/fastq/SRX5235507_SRR8428130_2.fastq.gz","SRR8428130","SRX5235507","SAMN10722674","SRS4238775","PRJNA510445","SRP173922","SRA832684","B333-M10","B333-M10","B333-M10","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B333-M10","Illumina HiSeq 2500","ILLUMINA","2944246071","15934528","408170","human gut metagenome","B333-M10","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2014","13de2e8ab3a4996c303b33cd7881a2c4;3343676d5c31bc270cbd38f8a265d949","1228982657;1242414627","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8428130/SRR8428130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8428130/SRR8428130_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8428130/SRR8428130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8428130/SRR8428130_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/000/SRR8428130/SRR8428130_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/000/SRR8428130/SRR8428130_2.fastq.gz"
"SRX5235508","data/fastq/SRX5235508_SRR8428131_1.fastq.gz","data/fastq/SRX5235508_SRR8428131_2.fastq.gz","SRR8428131","SRX5235508","SAMN10722675","SRS4238776","PRJNA510445","SRP173922","SRA832684","B438-M03","B438-M03","B438-M03","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B438-M03","Illumina HiSeq 2500","ILLUMINA","3166593165","17203035","408170","human gut metagenome","B438-M03","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","a46cabb471c9134d37a68a4bd5d2566f;56126c0571182836c2ab275a41116f35","1348095125;1367240723","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8428131/SRR8428131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8428131/SRR8428131_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8428131/SRR8428131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8428131/SRR8428131_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/001/SRR8428131/SRR8428131_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/001/SRR8428131/SRR8428131_2.fastq.gz"
"SRX5235509","data/fastq/SRX5235509_SRR8428132_1.fastq.gz","data/fastq/SRX5235509_SRR8428132_2.fastq.gz","SRR8428132","SRX5235509","SAMN10722676","SRS4238777","PRJNA510445","SRP173922","SRA832684","B454-M05","B454-M05","B454-M05","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B454-M05","Illumina HiSeq 2500","ILLUMINA","2555106151","13917322","408170","human gut metagenome","B454-M05","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2014","099135411e847f723f0026ba5ccf6c64;3caa4f90a47f5b4b8369546aa6dfc010","1074872530;1104788293","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8428132/SRR8428132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8428132/SRR8428132_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8428132/SRR8428132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8428132/SRR8428132_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/002/SRR8428132/SRR8428132_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/002/SRR8428132/SRR8428132_2.fastq.gz"
"SRX5235510","data/fastq/SRX5235510_SRR8428133_1.fastq.gz","data/fastq/SRX5235510_SRR8428133_2.fastq.gz","SRR8428133","SRX5235510","SAMN10722677","SRS4238778","PRJNA510445","SRP173922","SRA832684","B475-M08","B475-M08","B475-M08","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B475-M08","Illumina HiSeq 2500","ILLUMINA","2280309651","12453597","408170","human gut metagenome","B475-M08","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2014","cc1e9544432e5b8f908bb60e5f22184a;9946d3a56b04d008da292937198e5f12","977125092;1023504803","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8428133/SRR8428133_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8428133/SRR8428133_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8428133/SRR8428133_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8428133/SRR8428133_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/003/SRR8428133/SRR8428133_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/003/SRR8428133/SRR8428133_2.fastq.gz"
"SRX5235511","data/fastq/SRX5235511_SRR8428134_1.fastq.gz","data/fastq/SRX5235511_SRR8428134_2.fastq.gz","SRR8428134","SRX5235511","SAMN10722678","SRS4238779","PRJNA510445","SRP173922","SRA832684","B819-M12","B819-M12","B819-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B819-M12","Illumina HiSeq 2500","ILLUMINA","3382364806","18296196","408170","human gut metagenome","B819-M12","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","d1496eddff47e44ed2debadc30428d4b;b8bebeee72768b457c689b891602492d","1417158864;1436363795","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8428134/SRR8428134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8428134/SRR8428134_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8428134/SRR8428134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8428134/SRR8428134_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/004/SRR8428134/SRR8428134_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/004/SRR8428134/SRR8428134_2.fastq.gz"
"SRX5235512","data/fastq/SRX5235512_SRR8428135_1.fastq.gz","data/fastq/SRX5235512_SRR8428135_2.fastq.gz","SRR8428135","SRX5235512","SAMN10722679","SRS4238780","PRJNA510445","SRP173922","SRA832684","B470-M02","B470-M02","B470-M02","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B470-M02","Illumina HiSeq 2500","ILLUMINA","2839208305","15518161","408170","human gut metagenome","B470-M02","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","0b1cfddc18b93e6c7b4c8c38caa008a3;ce275720a6336dc7fff2c1229a3f223f","1208825781;1233504234","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/005/SRR8428135/SRR8428135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/005/SRR8428135/SRR8428135_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/005/SRR8428135/SRR8428135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/005/SRR8428135/SRR8428135_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/005/SRR8428135/SRR8428135_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/005/SRR8428135/SRR8428135_2.fastq.gz"
"SRX5235513","data/fastq/SRX5235513_SRR8428136_1.fastq.gz","data/fastq/SRX5235513_SRR8428136_2.fastq.gz","SRR8428136","SRX5235513","SAMN10722680","SRS4238781","PRJNA510445","SRP173922","SRA832684","B008-M04","B008-M04","B008-M04","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B008-M04","Illumina HiSeq 2500","ILLUMINA","2831212482","15472634","408170","human gut metagenome","B008-M04","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","0de85f0befa199c5f662a15e237d0d10;7e9d30049f5d843a8691f9ede698279b","1208329963;1235990633","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8428136/SRR8428136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8428136/SRR8428136_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8428136/SRR8428136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8428136/SRR8428136_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/006/SRR8428136/SRR8428136_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/006/SRR8428136/SRR8428136_2.fastq.gz"
