sample,run,group,short_reads_1,short_reads_2
3108502,3108502,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78715_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78715_R2.fastq.gz
3112189,3112189,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78834_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78834_R2.fastq.gz
3110205,3110205,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78805_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78805_R2.fastq.gz
3105727,3105727,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79071_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79071_R2.fastq.gz
3113877,3113877,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78936_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78936_R2.fastq.gz
3108581,3108581,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78925_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78925_R2.fastq.gz
3109926,3109926,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80113_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80113_R2.fastq.gz
3113853,3113853,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78877_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78877_R2.fastq.gz
3106350,3106350,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78679_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78679_R2.fastq.gz
3110164,3110164,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80297_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80297_R2.fastq.gz
3112341,3112341,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80283_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80283_R2.fastq.gz
3105734,3105734,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80575_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80575_R2.fastq.gz
3110160,3110160,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78807_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78807_R2.fastq.gz
3112338,3112338,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78838_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78838_R2.fastq.gz
3110171,3110171,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80347_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80347_R2.fastq.gz
3108173,3108173,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80320_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80320_R2.fastq.gz
3108175,3108175,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80518_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80518_R2.fastq.gz
3112322,3112322,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80284_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80284_R2.fastq.gz
3110185,3110185,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G90143_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G90143_R2.fastq.gz
3105716,3105716,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80555_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80555_R2.fastq.gz
3110180,3110180,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78859_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78859_R2.fastq.gz
3112325,3112325,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69172_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69172_R2.fastq.gz
3113888,3113888,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78934_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78934_R2.fastq.gz
3113886,3113886,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80106_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80106_R2.fastq.gz
3105672,3105672,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80126_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80126_R2.fastq.gz
3113884,3113884,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78932_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78932_R2.fastq.gz
3113883,3113883,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78931_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78931_R2.fastq.gz
3110202,3110202,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78984_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78984_R2.fastq.gz
3110195,3110195,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80090_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80090_R2.fastq.gz
3107268,3107268,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78990_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78990_R2.fastq.gz
3110196,3110196,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80142_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80142_R2.fastq.gz
3110193,3110193,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78983_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78983_R2.fastq.gz
3113885,3113885,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78935_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78935_R2.fastq.gz
3107267,3107267,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78989_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78989_R2.fastq.gz
3108222,3108222,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79017_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79017_R2.fastq.gz
3110197,3110197,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78982_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78982_R2.fastq.gz
3110194,3110194,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80157_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80157_R2.fastq.gz
3110049,3110049,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80101_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80101_R2.fastq.gz
3112334,3112334,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78975_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78975_R2.fastq.gz
3101390,3101390,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79046_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79046_R2.fastq.gz
3112333,3112333,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80111_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80111_R2.fastq.gz
3112996,3112996,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80095_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80095_R2.fastq.gz
3113931,3113931,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78951_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78951_R2.fastq.gz
3113930,3113930,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80165_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80165_R2.fastq.gz
3106221,3106221,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78998_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78998_R2.fastq.gz
3108190,3108190,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80120_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80120_R2.fastq.gz
3110057,3110057,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78980_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78980_R2.fastq.gz
3107428,3107428,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80129_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80129_R2.fastq.gz
3112303,3112303,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78974_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78974_R2.fastq.gz
3110249,3110249,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78987_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78987_R2.fastq.gz
3105822,3105822,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79066_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79066_R2.fastq.gz
3107429,3107429,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80087_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80087_R2.fastq.gz
3105823,3105823,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79068_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79068_R2.fastq.gz
3110244,3110244,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80127_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80127_R2.fastq.gz
3110243,3110243,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78986_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78986_R2.fastq.gz
3113878,3113878,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78933_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78933_R2.fastq.gz
3110242,3110242,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78985_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78985_R2.fastq.gz
3107427,3107427,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79007_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79007_R2.fastq.gz
3113084,3113084,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79016_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79016_R2.fastq.gz
3113986,3113986,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80147_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80147_R2.fastq.gz
3110250,3110250,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80161_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80161_R2.fastq.gz
3110252,3110252,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79028_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79028_R2.fastq.gz
3110254,3110254,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80121_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80121_R2.fastq.gz
3110253,3110253,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79029_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79029_R2.fastq.gz
3110251,3110251,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79030_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79030_R2.fastq.gz
3107407,3107407,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79011_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79011_R2.fastq.gz
3105883,3105883,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78994_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78994_R2.fastq.gz
3108187,3108187,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78926_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78926_R2.fastq.gz
3110258,3110258,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79027_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79027_R2.fastq.gz
3113987,3113987,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78937_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78937_R2.fastq.gz
3107405,3107405,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79010_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79010_R2.fastq.gz
3107406,3107406,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79009_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79009_R2.fastq.gz
3107310,3107310,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80505_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80505_R2.fastq.gz
3110124,3110124,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78858_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78858_R2.fastq.gz
3112371,3112371,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78598_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78598_R2.fastq.gz
3108170,3108170,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78717_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78717_R2.fastq.gz
3108171,3108171,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78718_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78718_R2.fastq.gz
3107305,3107305,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80465_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80465_R2.fastq.gz
3112419,3112419,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45228_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45228_R2.fastq.gz
3110086,3110086,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45229_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45229_R2.fastq.gz
3114201,3114201,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45236_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45236_R2.fastq.gz
3110090,3110090,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45237_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45237_R2.fastq.gz
3113044,3113044,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45252_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45252_R2.fastq.gz
3112204,3112204,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78954_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78954_R2.fastq.gz
3110121,3110121,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78981_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78981_R2.fastq.gz
3108156,3108156,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78924_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78924_R2.fastq.gz
3105633,3105633,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80100_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80100_R2.fastq.gz
3110226,3110226,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45054_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45054_R2.fastq.gz
3112348,3112348,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45112_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45112_R2.fastq.gz
3114185,3114185,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45113_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45113_R2.fastq.gz
3113035,3113035,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45114_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45114_R2.fastq.gz
3108206,3108206,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80352_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80352_R2.fastq.gz
3112515,3112515,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80335_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80335_R2.fastq.gz
3110265,3110265,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80288_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80288_R2.fastq.gz
3110272,3110272,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80296_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80296_R2.fastq.gz
3112518,3112518,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80314_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80314_R2.fastq.gz
3105904,3105904,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78677_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78677_R2.fastq.gz
3107349,3107349,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78872_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78872_R2.fastq.gz
3114255,3114255,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78768_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78768_R2.fastq.gz
3114252,3114252,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78769_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78769_R2.fastq.gz
3110305,3110305,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79031_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79031_R2.fastq.gz
3105928,3105928,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78995_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78995_R2.fastq.gz
3114323,3114323,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78968_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78968_R2.fastq.gz
3108727,3108727,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79018_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79018_R2.fastq.gz
3105919,3105919,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80570_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80570_R2.fastq.gz
3107358,3107358,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80474_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80474_R2.fastq.gz
3113119,3113119,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80346_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80346_R2.fastq.gz
3112584,3112584,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69177_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69177_R2.fastq.gz
3110314,3110314,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78803_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78803_R2.fastq.gz
3112581,3112581,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78616_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78616_R2.fastq.gz
3112494,3112494,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78710_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78710_R2.fastq.gz
3113085,3113085,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80399_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80399_R2.fastq.gz
3107408,3107408,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78875_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78875_R2.fastq.gz
3112472,3112472,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78772_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78772_R2.fastq.gz
