sample,run_accession,instrument_platform,fastq_1,fastq_2
3112161,3112161,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80276_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80276_R2.fastq.gz
3106190,3106190,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80560_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80560_R2.fastq.gz
3109978,3109978,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78599_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78599_R2.fastq.gz
3108572,3108572,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78719_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78719_R2.fastq.gz
3108569,3108569,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78720_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78720_R2.fastq.gz
3112164,3112164,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78832_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78832_R2.fastq.gz
3101466,3101466,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80568_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80568_R2.fastq.gz
3112395,3112395,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80316_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80316_R2.fastq.gz
3112393,3112393,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80341_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80341_R2.fastq.gz
3106349,3106349,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80573_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80573_R2.fastq.gz
3105679,3105679,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80134_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80134_R2.fastq.gz
3113693,3113693,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78948_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78948_R2.fastq.gz
3108147,3108147,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79001_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79001_R2.fastq.gz
3107218,3107218,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78993_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78993_R2.fastq.gz
3109967,3109967,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79056_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79056_R2.fastq.gz
3105625,3105625,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80569_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80569_R2.fastq.gz
3108502,3108502,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78715_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78715_R2.fastq.gz
3112189,3112189,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78834_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78834_R2.fastq.gz
3110205,3110205,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78805_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78805_R2.fastq.gz
3105727,3105727,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79071_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79071_R2.fastq.gz
3113877,3113877,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78936_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78936_R2.fastq.gz
3108581,3108581,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78925_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78925_R2.fastq.gz
3109926,3109926,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80113_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80113_R2.fastq.gz
3113853,3113853,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78877_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78877_R2.fastq.gz
3106350,3106350,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78679_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78679_R2.fastq.gz
3110164,3110164,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80297_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80297_R2.fastq.gz
3112341,3112341,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80283_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80283_R2.fastq.gz
3105734,3105734,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80575_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80575_R2.fastq.gz
3110160,3110160,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78807_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78807_R2.fastq.gz
3112338,3112338,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78838_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78838_R2.fastq.gz
3110171,3110171,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80347_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80347_R2.fastq.gz
3108173,3108173,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80320_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80320_R2.fastq.gz
3108175,3108175,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80518_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80518_R2.fastq.gz
3112322,3112322,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80284_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80284_R2.fastq.gz
3110185,3110185,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G90143_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G90143_R2.fastq.gz
3105716,3105716,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80555_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80555_R2.fastq.gz
3110180,3110180,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78859_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78859_R2.fastq.gz
3112325,3112325,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69172_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69172_R2.fastq.gz
3113888,3113888,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78934_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78934_R2.fastq.gz
3113886,3113886,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80106_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80106_R2.fastq.gz
3105672,3105672,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80126_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80126_R2.fastq.gz
3113884,3113884,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78932_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78932_R2.fastq.gz
3113883,3113883,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78931_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78931_R2.fastq.gz
3110202,3110202,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78984_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78984_R2.fastq.gz
3110195,3110195,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80090_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80090_R2.fastq.gz
3107268,3107268,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78990_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78990_R2.fastq.gz
3110196,3110196,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80142_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80142_R2.fastq.gz
3110193,3110193,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78983_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78983_R2.fastq.gz
3113885,3113885,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78935_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78935_R2.fastq.gz
3107267,3107267,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78989_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78989_R2.fastq.gz
3108222,3108222,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79017_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79017_R2.fastq.gz
3110197,3110197,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78982_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78982_R2.fastq.gz
3110194,3110194,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80157_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80157_R2.fastq.gz
3110049,3110049,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80101_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80101_R2.fastq.gz
3112334,3112334,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78975_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78975_R2.fastq.gz
3101390,3101390,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79046_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79046_R2.fastq.gz
3112333,3112333,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80111_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80111_R2.fastq.gz
3112996,3112996,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80095_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80095_R2.fastq.gz
3113931,3113931,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78951_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78951_R2.fastq.gz
3113930,3113930,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80165_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80165_R2.fastq.gz
3106221,3106221,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78998_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78998_R2.fastq.gz
3108190,3108190,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80120_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80120_R2.fastq.gz
3110057,3110057,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78980_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78980_R2.fastq.gz
3107428,3107428,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80129_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80129_R2.fastq.gz
3112303,3112303,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78974_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78974_R2.fastq.gz
3110249,3110249,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78987_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78987_R2.fastq.gz
3105822,3105822,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79066_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79066_R2.fastq.gz
3107429,3107429,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80087_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80087_R2.fastq.gz
3105823,3105823,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79068_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79068_R2.fastq.gz
3110244,3110244,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80127_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80127_R2.fastq.gz
3110243,3110243,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78986_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78986_R2.fastq.gz
3113878,3113878,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78933_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78933_R2.fastq.gz
3110242,3110242,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78985_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78985_R2.fastq.gz
3107427,3107427,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79007_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79007_R2.fastq.gz
3113084,3113084,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79016_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79016_R2.fastq.gz
3113986,3113986,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80147_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80147_R2.fastq.gz
3110250,3110250,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80161_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80161_R2.fastq.gz
3110252,3110252,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79028_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79028_R2.fastq.gz
3110254,3110254,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80121_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80121_R2.fastq.gz
3110253,3110253,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79029_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79029_R2.fastq.gz
3110251,3110251,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79030_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79030_R2.fastq.gz
3107407,3107407,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79011_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79011_R2.fastq.gz
3105883,3105883,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78994_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78994_R2.fastq.gz
3108187,3108187,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78926_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78926_R2.fastq.gz
3110258,3110258,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79027_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79027_R2.fastq.gz
3113987,3113987,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78937_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78937_R2.fastq.gz
3107405,3107405,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79010_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79010_R2.fastq.gz
3107406,3107406,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79009_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79009_R2.fastq.gz
3107310,3107310,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80505_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80505_R2.fastq.gz
3110124,3110124,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78858_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78858_R2.fastq.gz
3112371,3112371,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78598_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78598_R2.fastq.gz
3108170,3108170,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78717_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78717_R2.fastq.gz
3108171,3108171,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78718_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78718_R2.fastq.gz
3107305,3107305,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80465_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80465_R2.fastq.gz
3112419,3112419,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45228_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45228_R2.fastq.gz
3110086,3110086,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45229_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45229_R2.fastq.gz
3114201,3114201,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45236_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45236_R2.fastq.gz
3110090,3110090,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45237_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45237_R2.fastq.gz
3113044,3113044,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45252_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45252_R2.fastq.gz
3112204,3112204,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78954_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78954_R2.fastq.gz
3110121,3110121,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78981_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78981_R2.fastq.gz
3108156,3108156,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78924_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78924_R2.fastq.gz
3105633,3105633,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80100_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80100_R2.fastq.gz
3110226,3110226,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45054_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45054_R2.fastq.gz
3112348,3112348,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45112_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45112_R2.fastq.gz
3114185,3114185,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45113_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45113_R2.fastq.gz
3113035,3113035,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45114_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45114_R2.fastq.gz
3108206,3108206,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80352_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80352_R2.fastq.gz
3112515,3112515,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80335_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80335_R2.fastq.gz
3110265,3110265,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80288_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80288_R2.fastq.gz
3110272,3110272,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80296_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80296_R2.fastq.gz
3112518,3112518,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80314_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80314_R2.fastq.gz
3105904,3105904,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78677_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78677_R2.fastq.gz
